study,sia_sample_id,sample_year,sample_date,sample_hitch,stream_name,site_id,compartment,resource,taxon_code,length_mm,weight_g,sex,d13C,d15N,CN
Maitland,2016_F227,2016,8/28/16,H3,Laramie,LR04,fish,fish,CKC,168,55.06,unk,-28.5381596,11.039192,3.44815691
Maitland,FH2181,2017,4/7/17,H3,Laramie,LR04,fish,fish,CKC,173,52.98,NA,-28.5229001,11.026179,3.439311303
Maitland,2016_F228,2016,8/28/16,H3,Laramie,LR04,fish,fish,CKC,137,23,unk,-28.2828173,10.294448,3.446383335
Maitland,FH2182,2017,4/7/17,H3,Laramie,LR04,fish,fish,CKC,154,32.58,NA,-28.2563675,10.267421,3.442115993
Maitland,2016_F230,2016,8/26/16,H3,Laramie,LR05,fish,fish,FHM,61,2.79,unk,-29.5259579,10.90706,3.564618833
Maitland,2016_F231,2016,8/26/16,H3,Laramie,LR05,fish,fish,FHM,61,2.56,unk,-29.726366,10.088242,3.74645558
Maitland,2016_F232,2016,8/26/16,H3,Laramie,LR05,fish,fish,FHM,64,1.81,unk,-29.2695983,9.781936,3.536429442
Maitland,2016_F233,2016,8/26/16,H3,Laramie,LR05,fish,fish,CSH,107,11.9,unk,-28.7304293,11.305458,3.528463254
Maitland,2016_F234,2016,NA,H3,Laramie,LR05,fish,fish,BNT,NA,NA,NA,-26.4323604,12.155308,3.305915719
Maitland,2016_F235,2016,8/26/16,H3,Laramie,LR05,fish,fish,CSH,114,14.97,unk,-28.5391769,9.022177,3.342415786
Maitland,2016_F237,2016,8/26/16,H3,Laramie,LR05,fish,fish,CSH,115,15.8,unk,-28.027475,9.464619,3.461686924
Maitland,2016_F238,2016,8/28/16,H3,Laramie,LR04,fish,fish,LND,70,2,unk,-27.1281818,8.798954,3.885329507
Maitland,2016_F239,2016,8/28/16,H3,Laramie,LR04,fish,fish,LND,74,2,unk,-26.1790409,8.528684,3.876506844
Maitland,2016_F240,2016,8/28/16,H3,Laramie,LR04,fish,fish,LND,69,2,unk,-27.406922,8.201357,4.201997392
Maitland,2016_F242,2016,9/2/16,H3,Laramie,LR08,fish,fish,CRP,54,2,unk,-30.5361368,10.662816,3.831638474
Maitland,2016_F243,2016,9/2/16,H3,Laramie,LR08,fish,fish,CRP,50,2,unk,-30.4934102,12.110061,3.54783402
Maitland,2016_F244,2016,9/2/16,H3,Laramie,LR08,fish,fish,SMB,326,NA,unk,-26.6826044,13.008159,3.483969591
Maitland,2016_F245,2016,9/2/16,H3,Laramie,LR08,fish,fish,SMB,54,2,unk,-27.2817941,11.857009,4.042787034
Maitland,2016_F246,2016,9/2/16,H3,Laramie,LR08,fish,fish,CRP,50,2,unk,-29.4771275,12.286438,3.497406678
Maitland,2016_F247,2016,9/2/16,H3,Laramie,LR08,fish,fish,CRP,50,2,unk,-27.4862714,10.986139,3.341702644
Maitland,2016_F248,2016,9/2/16,H3,Laramie,LR08,fish,fish,SMB,44,2,unk,-26.2644941,11.809962,3.441453133
Maitland,2016_F249,2016,9/2/16,H3,Laramie,LR08,fish,fish,CRP,52,2,unk,-28.7680694,11.072225,3.540994022
Maitland,2016_F250,2016,9/2/16,H3,Laramie,LR08,fish,fish,LNS,70,2.72,unk,-27.2706038,11.550703,3.853539335
Maitland,2016_F253,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-28.8697994,11.70786,5.52113098
Maitland,2016_F254,2016,9/2/16,H3,Laramie,LR08,fish,fish,SMB,73,4,unk,-25.3784258,12.041193,3.230257322
Maitland,2016_F259,2016,9/2/16,H3,Laramie,LR08,fish,fish,WHS,324,413,unk,-27.5167904,12.569721,3.275584178
Maitland,2016_F261,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-28.6938065,11.649802,4.727685162
Maitland,2016_F263,2016,9/2/16,H3,Laramie,LR08,fish,fish,WHS,334,464,unk,-27.8067091,11.383536,3.282817491
Maitland,2016_F264,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-29.3621726,10.628782,6.065909933
Maitland,2016_F269,2016,9/2/16,H3,Laramie,LR08,fish,fish,SDS,71,3.94,unk,-27.1597181,12.48864,3.442563307
Maitland,2016_F270,2016,9/2/16,H3,Laramie,LR08,fish,fish,SDS,65,2.99,unk,-27.1393721,12.721873,3.468488755
Maitland,2016_F272,2016,9/2/16,H3,Laramie,LR08,fish,fish,LMB,82,8.76,unk,-26.7985766,13.172323,3.230614299
Maitland,2016_F274,2016,9/2/16,H3,Laramie,LR08,fish,fish,LMB,81,7.5,unk,-26.7527981,13.676827,3.27058164
Maitland,2016_F275,2016,9/2/16,H3,Laramie,LR08,fish,fish,LMB,73,5.5,unk,-27.3479186,13.652803,3.2970233
Maitland,2016_F276,2016,9/2/16,H3,Laramie,LR08,fish,fish,LMB,68,4.15,unk,-27.6775238,13.016167,3.730567753
Maitland,2016_F277,2016,9/2/16,H3,Laramie,LR08,fish,fish,LMB,64,3.73,unk,-27.7009217,12.775927,3.717709674
Maitland,2016_F278,2016,9/2/16,H3,Laramie,LR08,fish,fish,LMB,61,2.88,unk,-27.4415102,12.825977,3.753728725
Maitland,2016_F279,2016,9/2/16,H3,Laramie,LR08,fish,fish,LMB,52,1.96,unk,-27.3977663,12.60876,3.612786538
Maitland,2016_F280,2017,9/2/16,H3,Laramie,LR08,fish,fish,LNS,51,1.59,unk,-27.8179112,12.523675,3.607282278
Maitland,2016_F281,2016,8/26/16,H3,Laramie,LR05,fish,fish,WHS,380,NA,unk,-26.5208332,11.423769,3.538575005
Maitland,2016_F284,2016,8/26/16,H3,Laramie,LR05,fish,fish,WHS,150,33.8,unk,-27.3527794,9.145492,3.26957481
Maitland,2016_F286,2016,8/26/16,H3,Laramie,LR05,fish,fish,WHS,151,31.81,unk,-27.8517899,9.967313,3.316404709
Maitland,2016_F288,2016,8/26/16,H3,Laramie,LR05,fish,fish,WHS,145,30.13,unk,-27.4178818,10.391737,3.4012481
Maitland,2016_F290,2016,8/26/16,H3,Laramie,LR05,fish,fish,WHS,126,19.44,unk,-27.773813,8.406754,3.283149377
Maitland,2016_F292,2016,8/26/16,H3,Laramie,LR05,fish,fish,WHS,91,8.04,unk,-28.3689278,10.196542,3.337434045
Maitland,2016_F293,2016,8/26/16,H3,Laramie,LR05,fish,fish,WHS,407,NA,unk,-27.761713,9.906252,3.376807993
Maitland,2016_F295,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-29.3385196,9.979325,6.43780041
Maitland,2016_F296,2016,8/26/16,H3,Laramie,LR05,fish,fish,BNT,211,101.02,unk,-28.7272112,9.921267,3.305035214
Maitland,2016_F298,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-29.5966051,9.514861,4.04913409
Maitland,2016_F299,2016,8/26/16,H3,Laramie,LR05,fish,fish,BNT,189,75.16,unk,-25.3880673,13.988333,3.345402798
Maitland,2016_F301,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-30.3496075,10.405751,4.213426745
Maitland,2016_F302,2016,8/26/16,H3,Laramie,LR05,fish,fish,BNT,153,44.96,unk,-29.0986519,9.711057,3.368775611
Maitland,2016_F304,2016,8/26/16,H3,Laramie,LR05,fish,fish,BNT,428,NA,unk,-27.6462884,10.902247,3.393668196
Maitland,2016_F306,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-29.3415559,10.436782,4.279145553
Maitland,2016_F309,2016,8/26/16,H3,Laramie,LR05,fish,fish,LNS,195,83.36,unk,-29.4740506,11.179524,3.997926959
Maitland,2016_F316,2016,8/26/16,H3,Laramie,LR05,fish,fish,LNS,162,46.41,unk,-30.1659764,10.943389,3.614418259
Maitland,2016_F313,2016,8/26/16,H3,Laramie,LR05,fish,fish,LNS,205,99.58,unk,-30.736692,10.862736,4.140763794
Maitland,2016_F315,2016,NA,H3,Laramie,LR05,fish,fish,BNT,NA,NA,NA,-25.7185336,13.2906641,3.559788981
Maitland,2016_F318,2016,8/26/16,H3,Laramie,LR05,fish,fish,LNS,198,90.33,unk,-28.865368,10.183668,3.663141005
Maitland,2016_F320,2016,8/26/16,H3,Laramie,LR05,fish,fish,LNS,78,4.7,unk,-30.1193064,11.727823,3.579288367
Maitland,2016_F321,2016,8/26/16,H3,Laramie,LR04,fish,fish,JDT,51,0.96,unk,-28.6061064,10.165666,3.766167126
Maitland,2016_F323,2016,8/26/16,H3,Laramie,LR04,fish,fish,JDT,60,1.81,unk,-28.3448272,10.331683,3.444308856
Maitland,2016_F325,2016,8/28/16,H3,Laramie,LR04,fish,fish,CKC,119,15.55,unk,-28.6716784,9.318582,3.700704905
Maitland,2016_F327,2016,8/28/16,H3,Laramie,LR04,fish,fish,CKC,94,8.81,unk,-28.0492488,8.894539,3.479860469
Maitland,2016_F328,2016,8/26/16,H3,Laramie,LR04,fish,fish,IOD,50,1.03,unk,-28.209648,9.309581,3.584290508
Maitland,2016_F329,2016,8/28/16,H3,Laramie,LR04,fish,fish,LND,76,2,unk,-27.7819168,8.567507,3.447709766
Maitland,2016_F330,2016,8/28/16,H3,Laramie,LR04,fish,fish,CKC,75,3.82,unk,-29.5069648,8.957546,3.746434098
Maitland,2016_F331,2016,8/26/16,H3,Laramie,LR04,fish,fish,JDT,59,1.63,unk,-28.5415432,10.072657,3.699340775
Maitland,2016_F333,2016,8/28/16,H3,Laramie,LR04,fish,fish,CKC,134,24.39,unk,-29.2113864,9.091559,3.525018338
Maitland,2016_F335,2016,8/28/16,H3,Laramie,LR04,fish,fish,CKC,126,20.23,unk,-28.562728,8.994549,3.308683569
Maitland,2016_F337,2016,8/28/16,H3,Laramie,LR04,fish,fish,CKC,NA,NA,unk,-28.6061064,8.815531,3.524461603
Maitland,2016_F338,2016,8/27/16,H3,Laramie,LR00,fish,fish,LNS,155,35.02,unk,-24.16436,7.885338,3.521880388
Maitland,2016_F340,2016,8/27/16,H3,Laramie,LR00,fish,fish,LNS,166,51.99,unk,-24.1603248,7.630313,3.437035791
Maitland,2016_F342,2016,9/2/16,H3,Laramie,LR08,fish,fish,SMB,72,NA,unk,-27.2200152,10.630713,3.487450739
Maitland,2016_F344,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-26.6540784,9.094559,4.989957302
Maitland,2016_F345,2016,8/27/16,H3,Laramie,LR00,fish,fish,BKT,137,25.25,unk,-25.445536,8.160466,3.286700661
Maitland,2016_F347,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-24.6808656,6.340284,4.193288538
Maitland,2016_F348,2016,8/27/16,H3,Laramie,LR00,fish,fish,BKT,137,33.49,unk,-24.3122032,7.772327,3.289106869
Maitland,2016_F350,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-23.0909968,5.90124,4.017454626
Maitland,2016_F351,2016,8/27/16,H3,Laramie,LR00,fish,fish,BNT,162,41.99,unk,-24.2990888,8.325352,3.449679202
Maitland,2016_F353,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-24.0967704,5.19917,4.283344526
Maitland,2016_F354,2016,8/27/16,H3,Laramie,LR00,fish,fish,LNS,192,89.9,unk,-25.1267552,7.789429,3.398077027
Maitland,2016_F355,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-26.1052912,5.992249,4.068651652
Maitland,2016_F357,2016,8/27/16,H3,Laramie,LR00,fish,fish,BKT,131,15.1,unk,-24.6970064,7.531303,3.280952389
Maitland,2016_F358,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-24.5063432,4.846135,4.439457773
Maitland,2016_F359,2016,8/27/16,H3,Laramie,LR00,fish,fish,BNT,160,48.09,unk,-24.1986592,7.842434,3.304694474
Maitland,2016_F361,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-24.0725592,6.088259,4.119392942
Maitland,2016_F362,2016,8/27/16,H3,Laramie,LR00,fish,fish,LNS,188,71.71,unk,-24.5547656,7.089359,3.310533539
Maitland,2016_F363,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-26.0568688,5.773227,4.150811936
Maitland,2016_F364,2016,8/27/16,H3,Laramie,LR00,fish,fish,BNT,199,86.66,unk,-25.5988736,7.538434,3.589804624
Maitland,2016_F366,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-26.1083176,6.392289,4.724692359
Maitland,2016_F367,2016,8/27/16,H3,Laramie,LR00,fish,fish,BKT,192,77.77,unk,-24.7197584,8.725392,3.393549034
Maitland,2016_F369,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-24.5214752,5.464196,4.148087532
Maitland,2016_F370,2016,8/27/16,H3,Laramie,LR00,fish,fish,BNT,213,123.84,unk,-23.9598528,8.908391,3.48475564
Maitland,2016_F372,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-23.9686528,6.779328,4.763355059
Maitland,2016_F373,2016,8/27/16,H3,Laramie,LR00,fish,fish,BKT,182,63.36,unk,-25.818792,7.944444,3.43059318
Maitland,2016_F375,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-25.3991312,6.30228,4.139411224
Maitland,2016_F376,2016,8/27/16,H3,Laramie,LR00,fish,fish,BKT,227,145.46,unk,-26.0487984,8.360486,3.514409544
Maitland,2016_F378,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-27.1272056,7.052355,4.487071973
Maitland,2016_F379,2016,8/27/16,H3,Laramie,LR00,fish,fish,BKT,260,193.71,unk,-24.23122,9.238404,3.208192768
Maitland,2016_F381,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-23.765884,6.992349,3.974825221
Maitland,2016_F382,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,119,19.51,unk,-27.029352,11.415791,3.248463544
Maitland,2016_F307,2016,8/26/16,H3,Laramie,LR05,fish,fish,LNS,219,131.78,unk,-29.7465008,11.79883,4.228868191
Maitland,2016_F384,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,165,57.76,unk,-28.136208,11.177183,3.307996062
Maitland,2016_F386,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-29.784097,10.904693,5.627832795
Maitland,2016_F387,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,88,7.66,unk,-28.4095115,10.171376,3.534192159
Maitland,2016_F388,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,80,4.84,unk,-27.9960265,10.992852,3.418106901
Maitland,2016_F389,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,135,26.53,unk,-27.593635,11.204231,3.325001462
Maitland,2016_F391,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,90,6.99,unk,-28.4639705,9.804717,3.350360427
Maitland,2016_F392,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,41,0.84,unk,-26.7071635,11.71936,3.708082674
Maitland,2016_F393,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,84,5.6,unk,-28.6031435,10.634207,3.616459931
Maitland,2016_F394,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,89,6.67,unk,-28.727189,10.354705,3.500203428
Maitland,2016_F395,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,126,20.3,unk,-28.0968765,10.50798,3.253463357
Maitland,2016_F397,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,166,54.46,unk,-27.9092955,11.920518,3.296193317
Maitland,2016_F399,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-30.481979,11.046949,7.094641712
Maitland,2016_F400,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,148,34.95,unk,-28.436741,10.417818,3.65577523
Maitland,2016_F402,2016,8/26/16,H3,Laramie,LR05,fish,fish,FHM,78,4.67,unk,-28.759461,10.603151,3.332961792
Maitland,2016_F404,2016,8/26/16,H3,Laramie,LR05,fish,fish,CKC,157,47.59,unk,-28.362112,10.64122,3.66530033
Maitland,2016_F406,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-30.2288455,9.97903,6.957500974
Maitland,2016_F407,2016,8/27/16,H3,Laramie,LR00,fish,fish,BNT,101,NA,YOY,-27.5742715,7.619431,3.959725612
Maitland,2016_F408,2016,8/27/16,H3,Laramie,LR00,fish,fish,BNT,130,23.87,unk,-27.7479355,8.340085,3.241568402
Maitland,2016_F410,2016,8/27/16,H3,Laramie,LR00,fish,fish,BNT,126,20.16,female,-27.60372,8.165772,3.210867304
Maitland,2016_F412,2016,8/27/16,H3,Laramie,LR00,fish,fish,BKT,148,34.63,unk,-27.0682065,7.870241,3.219247818
Maitland,2016_F414,2016,8/27/16,H3,Laramie,LR00,fish,fish,BNT,106,13.26,unk,-25.1053768,8.30548,3.219587266
Maitland,2016_F416,2016,8/27/16,H3,Laramie,LR00,fish,fish,BNT,136,24.92,unk,-27.866656,7.949445,3.262591898
Maitland,2016_F418,2016,8/27/16,H3,Laramie,LR00,fish,fish,BKT,171,51.07,unk,-27.5297168,8.365486,3.229190657
Maitland,2016_F420,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-28.2217536,7.09736,3.992673617
Maitland,2016_F421,2016,8/27/16,H3,Laramie,LR00,fish,fish,BKT,145,41.53,unk,-26.8810584,8.136464,3.466670967
Maitland,2016_F423,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-28.1975424,7.152365,4.206788098
Maitland,2016_F424,2016,8/27/16,H3,Laramie,LR00,fish,fish,BNT,131,23.51,unk,-25.5451064,8.593459,3.234064863
Maitland,2016_F426,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-28.6373792,6.850335,3.961812734
Maitland,2016_F038,2016,9/2/16,H3,Laramie,LR08,fish,fish,RSH,53,1,unk,-27.5309196,11.885786,3.969399928
Maitland,2016_F039,2016,9/2/16,H3,Laramie,LR08,fish,fish,RSH,72,3,unk,-27.617642,11.354042,3.923931272
Maitland,2016_F040,2016,9/2/16,H3,Laramie,LR08,fish,fish,RSH,66,3,unk,-27.325206,11.169785,4.385067854
Maitland,2016_F041,2016,9/2/16,H3,Laramie,LR08,fish,fish,RSH,66,2,unk,-26.9531064,11.861752,3.780129801
Maitland,2016_F042,2016,9/2/16,H3,Laramie,LR08,fish,fish,RSH,66,3.3,unk,-27.4542812,11.298965,4.128724761
Maitland,2016_F043,2017,9/2/16,H3,Laramie,LR08,fish,fish,RSH,62,2.37,unk,-27.3322648,12.008958,4.064853845
Maitland,FH2153,2017,8/31/17,H3,Laramie,LR08,fish,fish,RSH,62,2.76,NA,-27.2132736,12.060029,3.97367665
Maitland,2016_F048,2016,9/2/16,H3,Laramie,LR08,fish,fish,CKC,44,0.74,unk,-26.6324352,11.842725,3.565041896
Maitland,2016_F049,2016,9/2/16,H3,Laramie,LR08,fish,fish,CKC,44,0.75,unk,-27.1194924,11.894798,3.984044681
Maitland,2016_F050,2016,9/2/16,H3,Laramie,LR08,fish,fish,LND,55,1,unk,-29.5527616,11.253902,4.263420912
Maitland,2016_F051,2016,9/2/16,H3,Laramie,LR08,fish,fish,LND,70,2,unk,-29.5053668,11.148755,4.091285086
Maitland,2016_F052,2016,9/2/16,H3,Laramie,LR08,fish,fish,LND,68,2,unk,-29.5295684,9.294162,4.114228519
Maitland,2016_F066,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-27.607558,8.357853,4.14613839
Maitland,2016_F168,2016,8/28/16,H3,Laramie,LR04,fish,fish,BNT,83,5.4,YOY,-30.4754476,8.912629,3.80476066
Maitland,2016_F169,2016,8/28/16,H3,Laramie,LR04,fish,fish,BNT,85,6.08,YOY,-30.5147752,8.636243,3.822445685
Maitland,2016_F214,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-26.9198292,6.232883,5.052797516
Maitland,2016_F215,2016,8/28/16,H3,Laramie,LR04,fish,fish,LNS,105,10,unk,-26.8230228,8.291761,3.460951023
Maitland,2016_F256,2016,8/28/16,H3,Laramie,LR04,fish,fish,WHS,398,NA,unk,-27.113442,8.452986,3.331680176
Maitland,2016_F251,2016,9/2/16,H3,Laramie,LR08,fish,fish,SMB,434,NA,unk,-27.2425172,12.970302,3.345209407
Maitland,2016_F258,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-27.1971392,7.77604,4.392610925
Maitland,2016_F172,2016,9/2/16,H3,Laramie,LR08,fish,fish,RDH,301,305,unk,-28.09159,12.49664,3.872776745
Maitland,2016_F174,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-29.6415008,10.765219,6.113006188
Maitland,2016_F175,2016,9/2/16,H3,Laramie,LR08,fish,fish,RDH,415,NA,unk,-28.2458752,12.801065,3.538826821
Maitland,2016_F177,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-29.5729296,11.634434,5.861610632
Maitland,2016_F178,2016,9/2/16,H3,Laramie,LR08,fish,fish,RDH,432,NA,unk,-28.257976,12.322396,3.353760338
Maitland,2016_F180,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-30.2354484,11.168783,6.257882645
Maitland,2016_F185,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-27.6458772,13.142543,4.434867294
Maitland,2016_F186,2016,9/2/16,H3,Laramie,LR08,fish,fish,LMB,116,26.02,unk,-27.6065496,15.024173,3.302967297
Maitland,2016_F192,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-29.795786,14.039797,4.851743196
Maitland,2016_F265,2016,9/2/16,H3,Laramie,LR08,fish,fish,FWD,432,NA,unk,-27.2132736,15.182394,3.226878506
Maitland,2016_F267,2016,9/2/16,H3,Laramie,LR08,fish,fish,FWD,380,NA,unk,-27.597474,14.910014,3.521857001
Maitland,2016_F241,2016,8/28/16,H3,Laramie,LR04,fish,fish,CKC,86,6.03,unk,-28.8438564,9.520479,3.990049712
Maitland,2016_F271,2016,9/2/16,H3,Laramie,LR08,fish,fish,LNS,49,0.97,unk,-28.6593192,12.041003,3.620327828
Maitland,FH676,2016,8/30/16,H3,Laramie,LR07,fish,fish,SMB,50,1.64,unk,-25.3250646,8.07048,3.87254671
Maitland,FH680,2017,8/30/16,H3,Laramie,LR07,fish,fish,SMB,59,3.27,unk,-24.5399121,8.06244,3.407677206
Maitland,FH683,2017,8/30/16,H3,Laramie,LR07,fish,fish,SMB,57,2.9,unk,-24.7041046,8.0896,3.384933927
Maitland,FH684,2016,8/30/16,H3,Laramie,LR07,fish,fish,CSH,83,5.33,unk,-25.5449073,9.773955,3.377955308
Maitland,FH685,2016,8/30/16,H3,Laramie,LR07,fish,fish,SMB,55,2.45,unk,-24.8377635,9.09156,3.299895372
Maitland,FH686,2016,8/30/16,H3,Laramie,LR07,fish,fish,SMB,60,3.26,unk,-24.7962264,8.98101,3.225763121
Maitland,FH688,2016,8/30/16,H3,Laramie,LR07,fish,fish,SMB,146,48.65,unk,-25.4993178,10.3056,3.256697693
Maitland,FH699,NA,NA,H3,NA,NA,fish,fish,NA,NA,NA,NA,-24.9958071,8.92473,3.332246329
Maitland,FH700,2016,8/30/16,H3,Laramie,LR07,fish,fish,CSH,85,5.88,unk,-25.4537283,10.332735,3.274592072
Maitland,FH701,2016,8/30/16,H3,Laramie,LR07,fish,fish,SMB,158,67.23,unk,-25.5215357,14.05827,3.314016772
Maitland,FH703,2016,8/30/16,H3,Laramie,LR07,fish,fish,BMN,44,1.52,unk,-27.2317188,9.66838,3.361803495
Maitland,FH705,2016,8/30/16,H3,Laramie,LR07,fish,fish,CSH,78,4.55,unk,-25.4739903,10.30761,3.318019637
Maitland,FH706,2016,8/30/16,H3,Laramie,LR07,fish,fish,SMB,61,2.9,unk,-24.65034,8.60112,3.319660731
Maitland,FH707,2016,8/30/16,H3,Laramie,LR07,fish,fish,CSH,59,4.23,unk,-25.6512828,10.298565,3.282179876
Maitland,FH708,2016,8/30/16,H3,Laramie,LR07,fish,fish,CSH,80,4.77,unk,-25.7181474,10.05234,3.296752871
Maitland,FH712,2016,8/30/16,H3,Laramie,LR07,fish,fish,SMB,110,24.1,unk,-25.1123136,9.221205,3.268101878
Maitland,FH713,2016,8/30/16,H3,Laramie,LR07,fish,fish,CSH,77,3.51,unk,-25.8944268,10.62519,3.287635821
Maitland,FH714,2016,8/30/16,H3,Laramie,LR07,fish,fish,SMB,153,57.23,unk,-25.8437718,11.08146,3.308426433
Maitland,FH716,2016,8/30/16,H3,Laramie,LR07,fish,fish,CSH,64,4.85,unk,-25.7373963,10.308615,3.297547943
Maitland,FH717,2016,8/30/16,H3,Laramie,LR07,fish,fish,CSH,94,7.62,unk,-25.1791782,10.594035,3.293093244
Maitland,FH724,2017,8/30/16,H3,Laramie,LR07,fish,fish,SMB,80,2.08,unk,-26.5306536,9.65235,3.654314351
Maitland,FH726,2016,8/30/16,H3,Laramie,LR07,fish,fish,CSH,110,18.56,unk,-25.5702348,10.90458,3.252429249
Maitland,FH727,2016,8/30/16,H3,Laramie,LR07,fish,fish,CSH,104,12.82,unk,-26.0230905,8.8383,4.87481105
Maitland,FH728,2016,8/30/16,H3,Laramie,LR07,fish,fish,SMB,61,3.41,unk,-24.6017112,8.23128,3.282722228
Maitland,FH729,2016,8/30/16,H3,Laramie,LR07,fish,fish,SMB,155,53.8,unk,-25.9146888,12.145755,3.255001697
Maitland,FH735,2016,8/30/16,H3,Laramie,LR07,fish,fish,BMN,46,1.56,unk,-28.0401726,9.50763,3.273877648
Maitland,FH737,2016,8/30/16,H3,Laramie,LR06,fish,fish,CKC,107,14.86,unk,-27.3077013,11.432205,3.235195743
Maitland,FH741,2016,8/30/16,H3,Laramie,LR06,fish,fish,LND,69,3.32,unk,-27.2631249,11.355825,3.298121408
Maitland,FH742,2016,8/30/16,H3,Laramie,LR06,fish,fish,LND,112,12.9,unk,-27.3826707,11.42718,3.421349769
Maitland,FH744,2016,8/30/16,H3,Laramie,LR06,fish,fish,WHS,53,1.69,unk,-27.8000679,10.354845,3.398207663
Maitland,FH745,2016,8/30/16,H3,Laramie,LR06,fish,fish,WHS,80,8.33,unk,-27.6582339,11.556825,3.238756335
Maitland,FH749,2016,8/30/16,H3,Laramie,LR06,fish,fish,WHS,56,1.81,unk,-27.618723,10.81212,3.376071454
Maitland,FH756,2016,8/30/16,H3,Laramie,LR06,fish,fish,CKC,125,23.14,unk,-26.8578849,12.23319,3.271379605
Maitland,FH756a,2016,8/30/16,H3,Laramie,LR06,fish,fish,CKC,122,23.14,unk,-24.87984,13.23684,3.2463637
Maitland,FH757,2016,8/30/16,H3,Laramie,LR06,fish,fish,LND,96,8.56,unk,-27.4191423,11.233215,3.275705592
Maitland,FH760,2016,8/30/16,H3,Laramie,LR06,fish,fish,WHS,45,0.84,unk,-27.2975703,10.23726,3.388237256
Maitland,FH764,2016,8/30/16,H3,Laramie,LR06,fish,fish,CKC,121,18.36,unk,-27.4687842,11.64426,3.251405896
Maitland,FH765,2016,8/30/16,H3,Laramie,LR06,fish,fish,LND,82,5.66,unk,-27.345186,11.6523,3.347333573
Maitland,FH766,2016,8/30/16,H3,Laramie,LR06,fish,fish,HHC,132,29.88,unk,-26.1760686,11.924655,3.236245887
Maitland,FH673,2016,8/30/16,H3,Laramie,LR07,fish,fish,CSH,100,9.22,unk,-25.5135012,10.97895,3.266390903
Maitland,F-17-001,2016,NA,H3,Laramie,LR07,fish,fish,CKC,NA,NA,NA,-25.3386931,9.790245,3.206365425
Maitland,F-17-002,2017,NA,H3,Laramie,LR08,fish,fish,WHS,NA,NA,NA,-25.1987749,9.490755,3.243474056
Maitland,F-17-003,2017,NA,H3,Sweetwater,SW04,fish,fish,CKC,NA,NA,NA,-24.9605084,11.61084,3.267882866
Maitland,F-17-004,2017,NA,H3,Laramie,LR02,fish,fish,BNT,NA,NA,NA,-25.147066,10.07265,3.268822741
